areacd,areanm,parentcd,xmin,ymin,xmax,ymax
E02004285,Westham South,E06000059,-2.488,50.602,-2.456,50.616
E02004286,Weymouth West,E06000059,-2.474,50.59,-2.46,50.607
E02004287,Wyke Regis,E06000059,-2.488,50.584,-2.466,50.604
E02004288,Underhill & The Grove,E06000059,-2.504,50.541,-2.416,50.598
E02004289,Southwell & Weston,E06000059,-2.46,50.513,-2.419,50.557
E02004290,Ouston & Beamish,E06000047,-1.666,54.872,-1.581,54.902
E02004291,Pelton & Perkinsville,E06000047,-1.67,54.855,-1.583,54.878
E02004292,Chester-le-Street North,E06000047,-1.598,54.858,-1.519,54.882
E02004293,Chester-le-Street Town & Pelton Fell,E06000047,-1.634,54.847,-1.573,54.865
E02004294,Chester-le-Street South & East,E06000047,-1.607,54.833,-1.556,54.859
E02004295,Great Lumley & Bournmoor,E06000047,-1.573,54.824,-1.504,54.876
E02004296,Sacriston,E06000047,-1.667,54.811,-1.557,54.858
E02004297,Burnopfield,E06000047,-1.777,54.876,-1.675,54.919
E02004298,"Benfieldside, Hamsterley & Medomsley",E06000047,-1.861,54.861,-1.771,54.912
E02004299,Stanley North & East,E06000047,-1.722,54.857,-1.658,54.905
E02004300,Catchgate & Dipton,E06000047,-1.787,54.854,-1.706,54.9
E02004301,Stanley South,E06000047,-1.703,54.843,-1.654,54.872
E02004302,Stanley West & Annfield Plain,E06000047,-1.774,54.841,-1.684,54.876
E02004303,Consett,E06000047,-1.849,54.844,-1.779,54.878
E02004304,Delves Lane & Leadgate,E06000047,-1.832,54.828,-1.77,54.868
E02004305,"Bridgehill, Castleside & Harehope Hill",E06000047,-2.032,54.771,-1.814,54.867
E02004306,Lanchester,E06000047,-1.916,54.778,-1.654,54.857
E02004307,Langley Park & Satley,E06000047,-1.881,54.747,-1.648,54.807
E02004308,Newton Hall & Brasside,E06000047,-1.593,54.789,-1.525,54.828
E02004309,Pity Me & Framwellgate Moor,E06000047,-1.605,54.789,-1.569,54.809
E02004310,Bearpark & Witton Gilbert,E06000047,-1.666,54.764,-1.588,54.827
E02004311,Sherburn & West Rainton,E06000047,-1.541,54.747,-1.403,54.837
E02004312,Belmont & Carrville,E06000047,-1.565,54.775,-1.509,54.806
E02004313,Gilesgate & Old Durham,E06000047,-1.565,54.766,-1.531,54.786
E02004314,Durham City,E06000047,-1.591,54.738,-1.554,54.784
E02004315,"Aykley Heads, Neville's Cross & Langley Moor",E06000047,-1.625,54.729,-1.558,54.793
E02004316,Esh Winning & Ushaw Moor,E06000047,-1.756,54.747,-1.641,54.786
E02004317,Brandon & Brancepeth,E06000047,-1.74,54.715,-1.605,54.768
E02004318,High Shincliffe & Bowburn,E06000047,-1.599,54.705,-1.49,54.772
E02004319,Coxhoe & Quarrington Hill,E06000047,-1.529,54.698,-1.429,54.756
E02004320,Seaham Northlea & Westlea,E06000047,-1.422,54.823,-1.336,54.861
E02004321,Seaham Central & South,E06000047,-1.362,54.818,-1.319,54.844
E02004322,Murton North & Parkside,E06000047,-1.404,54.814,-1.335,54.839
E02004323,South Murton & South Hetton,E06000047,-1.446,54.786,-1.358,54.825
E02004324,Easington & Hawthorn,E06000047,-1.397,54.765,-1.308,54.822
E02004325,Peterlee East,E06000047,-1.345,54.756,-1.302,54.789
E02004326,Shotton & Haswell,E06000047,-1.472,54.742,-1.357,54.796
E02004327,Horden,E06000047,-1.325,54.757,-1.292,54.774
E02004328,Peterlee West,E06000047,-1.359,54.752,-1.336,54.773
E02004329,Peterlee South,E06000047,-1.367,54.741,-1.323,54.761
E02004330,Blackhall,E06000047,-1.33,54.72,-1.241,54.761
E02004331,Thornley & Wheatley Hill,E06000047,-1.465,54.717,-1.386,54.756
E02004332,Wingate & Castle Eden,E06000047,-1.402,54.683,-1.272,54.754
E02004333,Tudhoe Grange,E06000047,-1.626,54.7,-1.567,54.731
E02004334,Trimdon & Fishburn,E06000047,-1.494,54.669,-1.39,54.72
E02004335,Spennymoor East & Ferryhill West,E06000047,-1.603,54.672,-1.548,54.712
E02004336,Ferryhill East & Cornforth,E06000047,-1.566,54.683,-1.483,54.714
E02004337,Spennymoor West,E06000047,-1.678,54.656,-1.569,54.717
E02004338,Chilton,E06000047,-1.611,54.634,-1.507,54.695
E02004339,Sedgefield & Bishop Middleham,E06000047,-1.559,54.59,-1.331,54.697
E02004340,Shildon,E06000047,-1.685,54.615,-1.605,54.655
E02004341,Newton Aycliffe North,E06000047,-1.619,54.617,-1.558,54.646
E02004342,Newton Aycliffe West,E06000047,-1.601,54.614,-1.569,54.634
E02004343,Newton Aycliffe East,E06000047,-1.576,54.608,-1.52,54.639
E02004344,Newton Aycliffe South,E06000047,-1.612,54.58,-1.545,54.628
E02004345,"Evenwood, Cockfield & Staindrop",E06000047,-1.981,54.524,-1.679,54.709
E02004348,Stanhope & Weardale,E06000047,-2.332,54.671,-1.738,54.87
E02004349,Crook North & Tow Law,E06000047,-1.855,54.688,-1.729,54.764
E02004350,Crook South,E06000047,-1.795,54.7,-1.633,54.76
E02004351,Coundon North,E06000047,-1.71,54.659,-1.602,54.716
E02004352,Bishop Auckland North & Coundon Grange,E06000047,-1.717,54.635,-1.604,54.675
E02004353,Bishop Auckland Central & West,E06000047,-1.711,54.647,-1.668,54.663
E02004354,Saint Helen Auckland & West Auckland,E06000047,-1.748,54.625,-1.676,54.704
E02004355,Bishop Auckland South,E06000047,-1.703,54.636,-1.663,54.656
E02004356,Langney West,E07000061,0.28,50.799,0.308,50.813
E02004357,Hampden Park North,E07000061,0.261,50.798,0.284,50.811
E02004358,Langney East,E07000061,0.3,50.793,0.333,50.809
E02004359,Hampden Park South,E07000061,0.255,50.785,0.292,50.807
E02004361,Ratton,E07000061,0.212,50.76,0.264,50.805
E02004362,Roselands,E07000061,0.282,50.773,0.304,50.794
E02004363,Upperton,E07000061,0.26,50.771,0.287,50.792
E02004364,Old Town & Motcombe,E07000061,0.25,50.768,0.277,50.78
E02004365,Pier,E07000061,0.281,50.766,0.308,50.778
E02004366,King Edward's Parade,E07000061,0.271,50.759,0.292,50.773
E02004367,Meads,E07000061,0.209,50.734,0.287,50.773
E02004368,Ashdown,E07000062,0.52,50.87,0.569,50.895
E02004369,Conquest & St Helens,E07000062,0.558,50.865,0.599,50.887
E02004370,Hollington,E07000062,0.523,50.868,0.555,50.886
E02004371,Ore,E07000062,0.6,50.86,0.658,50.885
E02004372,Broomgrove,E07000062,0.581,50.864,0.604,50.885
E02004373,Silverhill,E07000062,0.533,50.862,0.571,50.878
E02004374,Old Hastings,E07000062,0.586,50.853,0.611,50.871
E02004375,Braybrooke & Bohemia,E07000062,0.549,50.856,0.586,50.868
E02004376,Central Hastings,E07000062,0.569,50.853,0.593,50.866
E02004377,West St Leonards,E07000062,0.501,50.842,0.555,50.871
E02004378,Central St Leonards,E07000062,0.543,50.85,0.572,50.859
E02004379,"Chailey, Newick & Barcombe",E07000063,-0.064,50.88,0.058,51.003
E02004380,"Wivelsfield Green, Ditchling & Rodmell",E07000063,-0.136,50.795,0.047,50.992
E02004381,Lewes Central & East,E07000063,-0.009,50.864,0.049,50.889
E02004382,"Ringmer, Glynde & South Heighton",E07000063,0.012,50.79,0.127,50.926
E02004383,Lewes West,E07000063,-0.031,50.859,0.023,50.883
E02004384,East Saltdean & Telscombe Cliffs,E07000063,-0.039,50.792,0.004,50.82
E02004385,Peacehaven West,E07000063,-0.012,50.789,0.014,50.812
E02004386,Newhaven Town,E07000063,0.041,50.776,0.078,50.809
E02004387,Newhaven West,E07000063,0.03,50.781,0.052,50.804
E02004388,Peacehaven East,E07000063,0,50.783,0.031,50.803
E02004389,East Blatchington,E07000063,0.067,50.773,0.144,50.802
E02004390,Seaford Eastbourne Road,E07000063,0.109,50.756,0.154,50.793
E02004391,Seaford Town,E07000063,0.092,50.758,0.125,50.78
E02004392,"Robertsbridge, Hurst Green & Ticehurst",E07000064,0.347,50.966,0.572,51.084
E02004393,"Northiam, Peasmarsh & Camber",E07000064,0.571,50.924,0.868,51.018
E02004394,"Burwash, Sedlescombe & Staplecross",E07000064,0.322,50.917,0.589,51.019
E02004395,Rye & Winchelsea,E07000064,0.636,50.902,0.799,50.961
E02004396,"Westfield, Fairlight & Broad Oak",E07000064,0.532,50.87,0.725,50.963
E02004397,Battle & Catsfield,E07000064,0.358,50.862,0.546,50.941
E02004398,Bexhill North & Sidley,E07000064,0.456,50.845,0.499,50.875
E02004399,Bexhill East & Pebsham,E07000064,0.474,50.84,0.522,50.866
E02004400,"Collington, Cooden & Little Common",E07000064,0.373,50.82,0.503,50.877
E02004401,Kewhurst,E07000064,0.434,50.835,0.47,50.857
E02004402,Bexhill Central,E07000064,0.462,50.836,0.49,50.846
E02004403,Forest Row & Coleman's Hatch,E07000065,-0.036,51.064,0.126,51.147
E02004404,Frant & Groombridge,E07000065,0.1,51.028,0.359,51.147
E02004405,Crowborough North East,E07000065,0.16,51.049,0.191,51.069
E02004406,Crowborough Whitehill & Warren,E07000065,0.119,51.03,0.168,51.069
E02004407,Mayfield & Wadhurst,E07000065,0.222,50.985,0.398,51.099
E02004408,Crowborough South East,E07000065,0.162,51.035,0.198,51.059
E02004409,Chelwood & Nutley,E07000065,-0.022,50.978,0.132,51.109
E02004410,"Buxted, Framfield & Rotherfield",E07000065,0.096,50.924,0.236,51.052
E02004411,Uckfield Town & North,E07000065,0.08,50.965,0.124,50.992
E02004412,Heathfield,E07000065,0.212,50.946,0.266,50.98
E02004413,Broad Oak & Horam,E07000065,0.177,50.914,0.33,51.028
E02004414,Uckfield South,E07000065,0.082,50.949,0.114,50.971
E02004415,"Five Ash Down, Horsted & Chiddingly",E07000065,0.019,50.87,0.241,51.015
E02004416,Herstmonceux & Ninfield,E07000065,0.272,50.832,0.45,50.964
E02004417,Hailsham Central & East,E07000065,0.25,50.859,0.309,50.89
E02004418,Hailsham South & West,E07000065,0.231,50.837,0.257,50.872
E02004419,Hailsham East,E07000065,0.25,50.836,0.309,50.868
E02004420,"Hailsham North, Alfriston & East Dean",E07000065,0.098,50.738,0.288,50.92
E02004421,Polegate,E07000065,0.224,50.811,0.274,50.842
E02004422,"Stone Cross, Westham & Pevensey Bay",E07000065,0.261,50.799,0.378,50.865
E02004423,Willingdon,E07000065,0.2,50.775,0.282,50.818
E02004424,Billericay North East,E07000066,0.419,51.624,0.447,51.65
E02004425,Billericay Queen's Park,E07000066,0.386,51.63,0.432,51.651
E02004426,Billericay Central & Sunnymede,E07000066,0.413,51.615,0.463,51.639
E02004427,Billericay Tye Common,E07000066,0.381,51.612,0.434,51.634
E02004428,Wickford North East,E07000066,0.505,51.609,0.538,51.627
E02004429,Wickford West,E07000066,0.468,51.591,0.52,51.626
E02004430,Wickford Shotgate,E07000066,0.531,51.595,0.564,51.621
E02004431,Wickford South,E07000066,0.512,51.588,0.566,51.615
E02004432,Bursteads,E07000066,0.375,51.585,0.489,51.624
E02004433,Steeple View & Noak Bridge,E07000066,0.381,51.577,0.453,51.597
E02004434,Felmore & Bowers Gifford,E07000066,0.496,51.531,0.569,51.593
E02004435,Whitmore Way & Fremnells,E07000066,0.468,51.574,0.499,51.593
E02004436,Chalvedon,E07000066,0.487,51.568,0.51,51.581
E02004437,Laindon West & Southfields,E07000066,0.382,51.566,0.424,51.586
E02004438,Basildon Central & Pipps Hill,E07000066,0.441,51.568,0.483,51.591
E02004439,Laindon Central,E07000066,0.422,51.567,0.446,51.579
E02004440,Laindon East & Lee Chapel North,E07000066,0.433,51.564,0.464,51.582
E02004441,Eversley,E07000066,0.495,51.564,0.534,51.576
E02004442,Barstable,E07000066,0.471,51.558,0.492,51.574
E02004443,Lee Chapel South & Kingswood,E07000066,0.437,51.546,0.478,51.569
E02004444,Langdon Hills,E07000066,0.392,51.545,0.452,51.57
E02004445,Vange & Pitsea,E07000066,0.467,51.53,0.527,51.574
E02004446,Steeple Bumpstead & Great Yeldham,E07000067,0.38,51.968,0.619,52.078
E02004447,"Bures Hamlet, Maplestead & Belchamp",E07000067,0.545,51.953,0.782,52.087
E02004448,"Hedingham, Gosfield & Greenstead Green",E07000067,0.518,51.905,0.68,51.999
E02004449,Halstead Central & West,E07000067,0.621,51.932,0.657,51.951
E02004450,"Panfield, Finchingfield & Bardfield",E07000067,0.412,51.875,0.558,52.016
E02004451,Halstead East & Colnes,E07000067,0.628,51.899,0.75,51.96
E02004452,Bocking Churchstreet & Blackwater,E07000067,0.527,51.881,0.608,51.955
E02004453,Bocking,E07000067,0.519,51.877,0.56,51.899
E02004454,Central Braintree,E07000067,0.54,51.874,0.573,51.89
E02004455,Braintree West & Rayne,E07000067,0.467,51.857,0.552,51.912
E02004456,Braintree South,E07000067,0.551,51.863,0.581,51.881
E02004457,Silver End & Stisted,E07000067,0.566,51.831,0.656,51.922
E02004458,Great Notley & Black Notley,E07000067,0.511,51.83,0.575,51.874
E02004459,Coggeshall & Kelvedon,E07000067,0.633,51.819,0.753,51.909
E02004460,North Witham,E07000067,0.61,51.799,0.683,51.86
E02004461,West Witham,E07000067,0.593,51.788,0.63,51.813
E02004462,Witham Town,E07000067,0.614,51.783,0.657,51.815
E02004463,"Witham South, Hatfield Peverel & White Notley",E07000067,0.523,51.75,0.656,51.849
E02004464,Kelvedon Hatch & Doddinghurst,E07000068,0.176,51.625,0.346,51.717
E02004465,Ingatestone & Mountnessing,E07000068,0.323,51.634,0.413,51.699
E02004466,Hutton,E07000068,0.34,51.614,0.388,51.645
E02004467,Brentwood North,E07000068,0.283,51.62,0.309,51.638
E02004468,Shenfield & Hutton Mount,E07000068,0.303,51.614,0.361,51.657
E02004469,Brook Street & Pilgrim's Hatch,E07000068,0.224,51.6,0.315,51.655
E02004470,Brentwood Central,E07000068,0.284,51.605,0.312,51.629
E02004471,Brentwood South & Warley,E07000068,0.261,51.564,0.341,51.623
E02004472,"Herongate, Ingrave & West Horndon",E07000068,0.31,51.566,0.386,51.626
E02004473,Benfleet North,E07000069,0.548,51.566,0.57,51.581
E02004474,New Thundersley,E07000069,0.558,51.56,0.617,51.588
E02004475,Benfleet Appleton,E07000069,0.54,51.558,0.567,51.577
E02004476,Thundersley Glen,E07000069,0.556,51.539,0.594,51.574
E02004477,Hadleigh North,E07000069,0.599,51.549,0.636,51.575
E02004478,Hadleigh South,E07000069,0.588,51.53,0.628,51.564
E02004479,South Benfleet,E07000069,0.538,51.539,0.584,51.561
E02004480,Canvey Island Winter Gardens,E07000069,0.572,51.523,0.606,51.539
E02004481,Canvey Island Newlands,E07000069,0.592,51.517,0.632,51.531
E02004482,Canvey Island North West,E07000069,0.518,51.517,0.585,51.547
E02004483,Canvey Island South West,E07000069,0.545,51.508,0.6,51.524
E02004484,Canvey Island Leigh Beck,E07000069,0.58,51.51,0.637,51.525
E02004485,Great Leighs & the Walthams,E07000070,0.404,51.763,0.534,51.857
E02004486,South Broomfield,E07000070,0.436,51.745,0.485,51.783
E02004487,"Melbourne Park, Chignall & Pleshey",E07000070,0.332,51.741,0.453,51.817
E02004488,Springfield North,E07000070,0.474,51.746,0.51,51.773
E02004489,Boreham & Little Baddow,E07000070,0.5,51.722,0.595,51.797
E02004490,Melbourne,E07000070,0.447,51.741,0.477,51.758
E02004491,Springfield South & Coronation Park,E07000070,0.474,51.737,0.509,51.756
E02004492,Chelmer Village,E07000070,0.481,51.728,0.525,51.749
E02004493,Waterhouse Lane & Admirals Park,E07000070,0.442,51.719,0.467,51.747
E02004495,Writtle & Highwood,E07000070,0.334,51.69,0.457,51.757
E02004496,Moulsham West,E07000070,0.443,51.711,0.485,51.729
E02004497,Great Baddow North & East,E07000070,0.488,51.686,0.562,51.737
E02004498,Great Baddow South & West,E07000070,0.469,51.702,0.507,51.727
E02004499,Moulsham East,E07000070,0.464,51.709,0.484,51.723
E02004500,Danbury & Bicknacre,E07000070,0.525,51.654,0.624,51.73
E02004501,Galleywood,E07000070,0.441,51.683,0.526,51.718
E02004502,"Margaretting, Stock & Ramsden",E07000070,0.377,51.622,0.531,51.714
E02004503,South Woodham Ferrers North,E07000070,0.582,51.642,0.628,51.664
E02004504,South Woodham Ferrers South,E07000070,0.595,51.63,0.647,51.65
E02004505,Rettendon & Runwell,E07000070,0.51,51.617,0.607,51.672
E02004506,"Horkesley Heath, Langham & Dedham",E07000071,0.85,51.917,1.027,51.977
E02004507,Highwoods,E07000071,0.908,51.899,0.935,51.929
E02004508,West Bergholt & Wormingford,E07000071,0.778,51.884,0.872,51.969
E02004512,Central Colchester,E07000071,0.867,51.886,0.92,51.902
E02004513,Greenstead,E07000071,0.926,51.877,0.949,51.897
E02004514,Lexden,E07000071,0.845,51.881,0.889,51.902
E02004515,Marks Tey & Wakes Colne,E07000071,0.699,51.848,0.836,51.968
E02004516,New Town & Hythe,E07000071,0.894,51.876,0.929,51.888
E02004517,Stanway,E07000071,0.813,51.853,0.869,51.897
E02004518,Abbey Field,E07000071,0.874,51.872,0.902,51.888
E02004519,Prettygate & Westlands,E07000071,0.849,51.87,0.875,51.886
E02004520,Shrub End,E07000071,0.855,51.848,0.898,51.88
E02004521,Old Heath & Rowhedge,E07000071,0.897,51.843,0.955,51.88
E02004522,Wivenhoe & University,E07000071,0.936,51.852,0.979,51.892
E02004523,Monkwick,E07000071,0.881,51.845,0.914,51.88
E02004524,"Layer-de-la-Haye, Abberton & Mersea East",E07000071,0.709,51.772,1.004,51.864
E02004525,Tiptree,E07000071,0.711,51.797,0.779,51.828
E02004526,West Mersea,E07000071,0.895,51.77,0.956,51.808
E02004527,"North Weald, Matching & Sheering",E07000072,0.097,51.71,0.241,51.822
E02004528,"Roydon, Lower Nazeing & Epping Green",E07000072,-0.014,51.682,0.122,51.78
E02004529,"Fyfield, High Ongar & Stapleford Abbotts",E07000072,0.114,51.621,0.348,51.79
E02004530,Chipping Ongar,E07000072,0.19,51.688,0.266,51.73
E02004531,Epping North,E07000072,0.09,51.69,0.157,51.734
E02004532,Epping South,E07000072,0.094,51.679,0.14,51.707
E02004533,Waltham Abbey North,E07000072,0.001,51.683,0.038,51.699
E02004534,Waltham Abbey South,E07000072,-0.012,51.674,0.034,51.69
E02004535,Waltham Abbey West & Outer,E07000072,-0.02,51.637,0.081,51.724
E02004536,Theydon Bois & Abridge,E07000072,0.068,51.621,0.161,51.689
E02004537,Loughton East,E07000072,0.068,51.641,0.102,51.666
E02004538,Loughton North,E07000072,0.039,51.641,0.089,51.677
E02004539,Loughton South,E07000072,0.055,51.633,0.084,51.648
E02004540,Loughton West,E07000072,0.025,51.631,0.066,51.656
E02004541,Buckhurst Hill,E07000072,0.022,51.616,0.061,51.639
E02004542,Chigwell,E07000072,0.048,51.607,0.129,51.653
E02004543,Grange Hill,E07000072,0.063,51.604,0.099,51.619
E02004544,Old Harlow & Newhall,E07000073,0.126,51.767,0.168,51.797
E02004545,Mark Hall & Templefields,E07000073,0.105,51.764,0.133,51.796
E02004546,Nettleswell,E07000073,0.09,51.765,0.115,51.788
E02004547,Little Parndon & Hare Street,E07000073,0.054,51.76,0.096,51.784
E02004548,Church Langley,E07000073,0.126,51.759,0.155,51.771
E02004549,Bush Fair & Brays Grove,E07000073,0.094,51.754,0.122,51.768
E02004550,Passmores & The High,E07000073,0.082,51.753,0.106,51.773
E02004551,Potter Street,E07000073,0.114,51.748,0.148,51.764
E02004552,Great Parndon & Katherines,E07000073,0.063,51.746,0.087,51.763
E02004553,Staple Tye & Latton Bush,E07000073,0.087,51.743,0.119,51.755
E02004554,Kingsmoor,E07000073,0.072,51.735,0.1,51.754
E02004555,"Tollesbury, Tolleshunt & Goldhanger",E07000074,0.718,51.731,0.894,51.812
E02004556,"Great Totham, Wickham Bishops & Woodham",E07000074,0.589,51.696,0.745,51.829
E02004557,Heybridge,E07000074,0.667,51.719,0.795,51.751
E02004558,Maldon North,E07000074,0.645,51.707,0.731,51.746
E02004559,Maldon South,E07000074,0.645,51.708,0.696,51.731
E02004560,"Southminster, Bradwell & Dengie Peninsula",E07000074,0.772,51.635,0.949,51.748
E02004561,"Mayland, Althorne & Cold Norton",E07000074,0.602,51.634,0.798,51.716
E02004562,Burnham-on-Crouch,E07000074,0.777,51.621,0.937,51.653
E02004563,Hullbridge,E07000075,0.604,51.601,0.666,51.636
E02004564,Ashingdon,E07000075,0.655,51.59,0.713,51.635
E02004566,Rochford Town & Canewdon,E07000075,0.699,51.579,0.866,51.637
E02004567,Rayleigh North East,E07000075,0.597,51.583,0.641,51.618
E02004568,Rayleigh North West,E07000075,0.549,51.588,0.608,51.631
E02004569,Rochford Outer & Hawkwell East,E07000075,0.64,51.566,0.726,51.596
E02004570,Rayleigh South West,E07000075,0.562,51.577,0.627,51.593
E02004571,Rayleigh South East,E07000075,0.6,51.571,0.649,51.588
E02004572,Great Wakering & Foulness,E07000075,0.708,51.54,0.958,51.621
E02004573,Harwich Town & Dovercourt,E07000076,1.262,51.928,1.296,51.95
E02004574,Harwich Parkeston,E07000076,1.233,51.925,1.274,51.948
E02004575,Manningtree & Mistley,E07000076,1.005,51.856,1.182,51.96
E02004576,Harwich West & South,E07000076,1.121,51.885,1.273,51.943
E02004577,Elmstead Market & Ardleigh,E07000076,0.931,51.85,1.072,51.94
E02004578,Walton & Frinton Coastal,E07000076,1.236,51.821,1.292,51.886
E02004579,Weeley & Thorpe-le-Soken,E07000076,1.094,51.817,1.268,51.899
E02004580,Frinton West & Kirby,E07000076,1.184,51.81,1.264,51.865
E02004581,"Alresford, Great Bentley & Thorrington",E07000076,0.972,51.811,1.101,51.876
E02004582,Clacton North,E07000076,1.137,51.803,1.199,51.825
E02004583,Brightlingsea & Point Clear,E07000076,1.002,51.779,1.065,51.827
E02004584,Holland-on-Sea,E07000076,1.176,51.796,1.232,51.819
E02004585,Clacton Bocking's Elm,E07000076,1.098,51.79,1.157,51.819
E02004586,Clacton East,E07000076,1.146,51.79,1.179,51.808
E02004587,Clacton Rush Green,E07000076,1.118,51.785,1.141,51.805
E02004588,Clacton Central,E07000076,1.142,51.785,1.161,51.801
E02004589,Clacton West,E07000076,1.12,51.774,1.15,51.798
E02004590,Jaywick & St Osyth,E07000076,1.029,51.77,1.132,51.846
E02004591,"Audley End, Ashdon & the Chesterfords",E07000077,0.183,52.004,0.365,52.093
E02004592,Saffron Walden Town,E07000077,0.225,51.996,0.272,52.037
E02004593,"Newport, Littlebury & Clavering",E07000077,0.068,51.936,0.271,52.061
E02004594,"Thaxted, Great Sampford & Radwinter",E07000077,0.229,51.911,0.438,52.044
E02004595,Stansted Mountfitchet & Elsenham,E07000077,0.115,51.868,0.296,51.958
